,wind speed ,direction
2014-04-11-19-30,6.1200000000000001,161.09999999999999
2014-04-11-19-40,5.25,156.40000000000001
2014-04-11-19-50,4.5099999999999998,153.19999999999999
2014-04-11-20-00,3.6800000000000002,150.40000000000001
2014-04-11-20-10,3.9100000000000001,145.80000000000001
2014-04-11-20-19,3.9900000000000002,149.59999999999999
2014-04-11-20-29,4.0700000000000003,151.19999999999999
2014-04-11-20-40,3.7599999999999998,157.40000000000001
2014-04-11-20-50,3.6099999999999999,149.69999999999999
2014-04-11-21-00,4.3300000000000001,161.19999999999999
2014-04-11-21-10,4.9699999999999998,162.5
2014-04-11-21-20,4.9100000000000001,158.59999999999999
2014-04-11-21-30,4.9000000000000004,160.59999999999999
2014-04-11-21-40,4.0099999999999998,165.40000000000001
2014-04-11-21-49,3.2999999999999998,165.59999999999999
2014-04-11-21-59,2.7400000000000002,162.59999999999999
2014-04-11-22-10,2.2599999999999998,180.80000000000001
2014-04-11-22-20,1.9099999999999999,207.0
2014-04-11-22-30,4.2000000000000002,261.30000000000001
2014-04-11-22-40,2.21,269.10000000000002
2014-04-11-22-50,1.0600000000000001,270.60000000000002
2014-04-11-23-10,1.0900000000000001,116.09999999999999
2014-04-11-23-19,0.67000000000000004,129.69999999999999
2014-04-11-23-29,0.62,147.19999999999999
2014-04-11-23-40,0.38,192.59999999999999
2014-04-11-23-50,1.97,291.39999999999998
2014-04-12-00-00,1.3300000000000001,218.80000000000001
2014-04-12-00-10,2.3999999999999999,163.5
2014-04-12-00-20,2.25,166.30000000000001
2014-04-12-00-30,2.2200000000000002,191.30000000000001
2014-04-12-00-40,1.4299999999999999,202.59999999999999
2014-04-12-00-49,2.04,198.90000000000001
2014-04-12-00-59,2.52,205.59999999999999
2014-04-12-01-10,2.73,204.5
2014-04-12-01-20,3.0899999999999999,210.09999999999999
2014-04-12-01-30,2.5099999999999998,199.19999999999999
2014-04-12-01-40,3.0099999999999998,202.59999999999999
2014-04-12-01-50,2.98,212.69999999999999
2014-04-12-02-00,3.0600000000000001,212.69999999999999
2014-04-12-02-10,2.75,225.69999999999999
2014-04-12-02-19,2.52,224.59999999999999
2014-04-12-02-29,2.23,208.5
2014-04-12-02-40,2.4900000000000002,200.90000000000001
2014-04-12-02-50,2.2400000000000002,212.69999999999999
2014-04-12-03-00,2.23,240.5
2014-04-12-03-10,2.6099999999999999,217.5
2014-04-12-03-20,2.4700000000000002,220.5
2014-04-12-03-30,2.8599999999999999,233.69999999999999
2014-04-12-03-40,2.27,231.0
2014-04-12-03-49,2.4900000000000002,229.59999999999999
2014-04-12-03-59,2.4199999999999999,231.5
2014-04-12-04-10,2.3900000000000001,222.80000000000001
2014-04-12-04-20,2.2799999999999998,222.69999999999999
2014-04-12-04-30,2.3700000000000001,238.80000000000001
2014-04-12-04-40,2.0299999999999998,239.0
2014-04-12-04-50,2.3700000000000001,217.90000000000001
2014-04-12-05-00,2.8799999999999999,251.90000000000001
2014-04-12-05-10,1.8400000000000001,242.80000000000001
2014-04-12-05-19,1.51,282.19999999999999
2014-04-12-05-29,1.53,243.69999999999999
2014-04-12-05-40,0.84999999999999998,224.0
2014-04-12-05-50,1.8200000000000001,226.40000000000001
2014-04-12-06-00,1.4399999999999999,227.19999999999999
2014-04-12-06-10,2.2799999999999998,230.69999999999999
2014-04-12-06-20,2.04,282.80000000000001
2014-04-12-06-30,3.3799999999999999,315.10000000000002
2014-04-12-06-40,2.5499999999999998,330.5
2014-04-12-06-49,2.6499999999999999,318.89999999999998
2014-04-12-06-59,2.7400000000000002,328.80000000000001
2014-04-12-07-10,3.2000000000000002,329.19999999999999
2014-04-12-07-20,4.6200000000000001,347.30000000000001
2014-04-12-07-30,4.6100000000000003,338.60000000000002
2014-04-12-07-40,5.6100000000000003,346.66000000000003
2014-04-12-07-50,4.7000000000000002,342.69999999999999
2014-04-12-08-00,4.0099999999999998,338.80000000000001
2014-04-12-08-10,3.3900000000000001,321.0
2014-04-12-08-19,2.6099999999999999,323.69999999999999
2014-04-12-08-29,2.9100000000000001,310.60000000000002
2014-04-12-08-40,2.1800000000000002,291.39999999999998
2014-04-12-08-50,2.6899999999999999,288.0
2014-04-12-09-00,2.75,291.30000000000001
2014-04-12-09-10,2.8700000000000001,287.10000000000002
2014-04-12-09-20,2.3199999999999998,295.0
2014-04-12-09-30,1.6100000000000001,294.69999999999999
2014-04-12-09-40,1.6799999999999999,269.0
2014-04-12-09-49,2.1899999999999999,277.39999999999998
2014-04-12-09-59,1.46,283.5
2014-04-12-10-10,1.04,258.60000000000002
2014-04-12-10-20,1.5700000000000001,298.60000000000002
2014-04-12-10-30,2.23,308.10000000000002
2014-04-12-10-40,2.5499999999999998,295.10000000000002
2014-04-12-10-50,3.4300000000000002,289.39999999999998
2014-04-12-11-00,3.4300000000000002,294.0
2014-04-12-11-10,4.3300000000000001,298.89999999999998
2014-04-12-11-19,3.7000000000000002,302.80000000000001
2014-04-12-11-29,3.3799999999999999,291.89999999999998
2014-04-12-11-40,3.1600000000000001,290.39999999999998
2014-04-12-11-50,3.3599999999999999,291.19999999999999
2014-04-12-12-00,3.75,294.80000000000001
2014-04-12-12-10,3.6499999999999999,296.19999999999999
2014-04-12-12-20,3.71,298.89999999999998
2014-04-12-12-30,2.9300000000000002,298.5
2014-04-12-12-40,2.75,293.39999999999998
2014-04-12-12-49,2.54,292.80000000000001
2014-04-12-12-59,2.5,293.60000000000002
2014-04-12-13-10,2.6800000000000002,296.89999999999998
2014-04-12-13-20,2.71,308.30000000000001
2014-04-12-13-30,2.8199999999999998,312.19999999999999
2014-04-12-13-40,2.4199999999999999,320.80000000000001
2014-04-12-13-50,2.71,338.69999999999999
2014-04-12-14-00,2.5299999999999998,328.39999999999998
2014-04-12-14-10,2.1899999999999999,329.19999999999999
2014-04-12-14-19,2.1800000000000002,312.10000000000002
2014-04-12-14-29,1.9399999999999999,304.19999999999999
2014-04-12-14-40,1.5700000000000001,301.80000000000001
2014-04-12-14-50,1.25,260.5
2014-04-12-15-00,1.1699999999999999,264.10000000000002
2014-04-12-15-10,1.01,231.59999999999999
2014-04-12-15-20,1.5800000000000001,210.30000000000001
2014-04-12-15-30,1.7,195.09999999999999
2014-04-12-15-40,2.1400000000000001,199.40000000000001
2014-04-12-15-49,3.0600000000000001,210.90000000000001
2014-04-12-15-59,3.2200000000000002,205.40000000000001
2014-04-12-16-10,3.3999999999999999,201.40000000000001
2014-04-12-16-20,3.2599999999999998,191.30000000000001
2014-04-12-16-30,4.0800000000000001,190.5
2014-04-12-16-40,4.0300000000000002,192.90000000000001
2014-04-12-16-50,4.25,194.09999999999999
2014-04-12-17-00,4.5300000000000002,187.80000000000001
2014-04-12-17-10,4.54,185.30000000000001
2014-04-12-17-19,4.7599999999999998,182.40000000000001
2014-04-12-17-29,4.9299999999999997,177.19999999999999
2014-04-12-17-40,4.71,175.40000000000001
2014-04-12-17-50,5.0499999999999998,166.19999999999999
2014-04-12-18-00,4.2199999999999998,151.69999999999999
2014-04-12-18-10,4.3399999999999999,152.0
2014-04-12-18-20,5.1200000000000001,158.80000000000001
2014-04-12-18-30,4.9100000000000001,159.59999999999999
2014-04-12-18-40,4.7999999999999998,159.0
2014-04-12-18-49,4.5099999999999998,160.40000000000001
2014-04-12-18-59,4.6500000000000004,165.30000000000001
2014-04-12-19-10,5.75,172.19999999999999
2014-04-12-19-20,5.5599999999999996,166.90000000000001
2014-04-12-19-30,4.54,165.09999999999999
2014-04-12-19-40,4.0800000000000001,172.5
2014-04-12-19-50,4.6500000000000004,171.19999999999999
2014-04-12-20-00,5.21,174.69999999999999
2014-04-12-20-10,6.0499999999999998,173.80000000000001
2014-04-12-20-19,5.3799999999999999,172.09999999999999
2014-04-12-20-29,4.6699999999999999,173.40000000000001
2014-04-12-20-40,5.0499999999999998,175.30000000000001
2014-04-12-20-50,4.6299999999999999,173.19999999999999
2014-04-12-21-00,4.6399999999999997,174.80000000000001
2014-04-12-21-10,5.1900000000000004,169.40000000000001
2014-04-12-21-20,6.2800000000000002,184.0
2014-04-12-21-30,5.4900000000000002,178.19999999999999
2014-04-12-21-40,5.7800000000000002,177.5
2014-04-12-21-49,6.2400000000000002,176.90000000000001
2014-04-12-21-59,5.2699999999999996,171.59999999999999
2014-04-12-22-10,5.9500000000000002,174.90000000000001
2014-04-12-22-20,5.9900000000000002,170.90000000000001
2014-04-12-22-30,5.3099999999999996,164.0
2014-04-12-22-40,7.9000000000000004,168.69999999999999
2014-04-12-22-50,7.3499999999999996,175.19999999999999
2014-04-12-23-00,6.4900000000000002,171.80000000000001
2014-04-12-23-10,6.3200000000000003,172.40000000000001
2014-04-12-23-19,6.4299999999999997,169.80000000000001
2014-04-12-23-29,6.3600000000000003,167.5
2014-04-12-23-40,6.2300000000000004,162.80000000000001
2014-04-12-23-50,6.9299999999999997,172.40000000000001
2014-04-13-00-00,6.0800000000000001,169.30000000000001
2014-04-13-00-10,5.1200000000000001,170.69999999999999
2014-04-13-00-20,5.4100000000000001,174.09999999999999
2014-04-13-00-30,5.1500000000000004,171.40000000000001
2014-04-13-00-40,4.9699999999999998,168.09999999999999
2014-04-13-00-49,4.54,166.0
2014-04-13-00-59,4.54,167.0
2014-04-13-01-10,4.7599999999999998,158.80000000000001
2014-04-13-01-20,4.54,165.69999999999999
2014-04-13-01-30,4.0999999999999996,168.90000000000001
2014-04-13-01-40,3.96,166.59999999999999
2014-04-13-01-50,4.0999999999999996,170.5
2014-04-13-02-00,4.4100000000000001,175.40000000000001
2014-04-13-02-10,4.2599999999999998,178.90000000000001
2014-04-13-02-19,3.8900000000000001,181.09999999999999
2014-04-13-02-29,3.8199999999999998,186.09999999999999
2014-04-13-02-40,4.1600000000000001,184.30000000000001
2014-04-13-02-50,3.7799999999999998,184.09999999999999
2014-04-13-03-00,3.7400000000000002,194.80000000000001
2014-04-13-03-10,3.4500000000000002,200.0
2014-04-13-03-20,3.3999999999999999,205.19999999999999
2014-04-13-03-30,3.0699999999999998,211.69999999999999
2014-04-13-03-40,2.8799999999999999,221.69999999999999
2014-04-13-03-49,3.0299999999999998,212.5
2014-04-13-03-59,2.73,212.69999999999999
2014-04-13-04-10,2.98,215.90000000000001
2014-04-13-04-20,3.23,212.09999999999999
2014-04-13-04-30,3.4700000000000002,209.59999999999999
2014-04-13-04-40,3.3399999999999999,206.19999999999999
2014-04-13-04-50,3.4199999999999999,211.19999999999999
2014-04-13-05-00,3.21,217.0
2014-04-13-05-10,3.0899999999999999,225.19999999999999
2014-04-13-05-19,3.2000000000000002,174.09999999999999
2014-04-13-05-29,3.3399999999999999,224.80000000000001
2014-04-13-05-40,2.2400000000000002,256.5
2014-04-13-05-50,2.6499999999999999,243.30000000000001
2014-04-13-06-00,1.3200000000000001,238.5
2014-04-13-06-10,1.1499999999999999,217.80000000000001
2014-04-13-06-20,1.3200000000000001,238.80000000000001
2014-04-13-06-30,1.4099999999999999,207.5
2014-04-13-06-40,1.45,304.19999999999999
2014-04-13-06-49,1.1200000000000001,283.69999999999999
2014-04-13-06-59,1.0700000000000001,156.09999999999999
2014-04-13-07-10,0.65000000000000002,173.5
2014-04-13-07-20,0.98999999999999999,5.4299999999999997
2014-04-13-07-30,1.23,42.719999999999999
2014-04-13-07-40,0.76000000000000001,266.5
2014-04-13-07-50,2.0699999999999998,233.80000000000001
2014-04-13-08-00,0.82999999999999996,269.80000000000001
2014-04-13-08-10,1.8200000000000001,205.90000000000001
2014-04-13-08-19,1.8500000000000001,214.40000000000001
2014-04-13-08-29,2.1400000000000001,206.40000000000001
2014-04-13-08-40,1.1499999999999999,160.5
2014-04-13-08-50,1.8899999999999999,191.5
2014-04-13-09-00,1.8600000000000001,162.19999999999999
2014-04-13-09-10,1.8400000000000001,143.40000000000001
2014-04-13-09-20,2.8399999999999999,176.09999999999999
2014-04-13-09-30,2.3999999999999999,156.0
2014-04-13-09-40,1.79,148.30000000000001
2014-04-13-09-49,1.73,112.3
2014-04-13-09-59,1.3200000000000001,125.0
2014-04-13-10-10,1.8899999999999999,149.40000000000001
2014-04-13-10-20,1.1899999999999999,140.59999999999999
2014-04-13-10-30,1.9199999999999999,145.59999999999999
2014-04-13-10-40,2.6699999999999999,151.0
2014-04-13-10-50,2.0,146.80000000000001
2014-04-13-11-00,1.7,140.09999999999999
2014-04-13-11-10,3.3599999999999999,145.5
2014-04-13-11-19,3.48,159.90000000000001
2014-04-13-11-29,3.5699999999999998,159.69999999999999
2014-04-13-11-40,3.6699999999999999,166.40000000000001
2014-04-13-11-50,4.21,173.30000000000001
2014-04-13-12-00,3.48,177.59999999999999
2014-04-13-12-10,4.1900000000000004,171.40000000000001
2014-04-13-12-20,5.75,163.90000000000001
2014-04-13-12-30,6.1200000000000001,157.90000000000001
2014-04-13-12-40,4.8200000000000003,146.69999999999999
2014-04-13-12-49,3.8100000000000001,146.30000000000001
2014-04-13-12-59,2.6099999999999999,151.80000000000001
2014-04-13-13-10,1.79,163.09999999999999
2014-04-13-13-20,0.68999999999999995,166.40000000000001
2014-04-13-13-30,1.1299999999999999,151.59999999999999
2014-04-13-13-40,1.6699999999999999,130.5
2014-04-13-13-50,1.1299999999999999,120.59999999999999
2014-04-13-14-10,2.4100000000000001,326.5
2014-04-13-14-19,2.3700000000000001,336.89999999999998
2014-04-13-14-29,1.5700000000000001,333.5
2014-04-13-14-40,0.63,69.799999999999997
2014-04-13-14-50,1.3,125.7
2014-04-13-15-00,2.8300000000000001,119.3
2014-04-13-15-10,3.1699999999999999,117.8
2014-04-13-15-20,1.75,74.599999999999994
2014-04-13-15-30,1.3799999999999999,26.68
2014-04-13-15-40,2.5,16.109999999999999
2014-04-13-15-49,2.3300000000000001,47.780000000000001
2014-04-13-15-59,1.95,58.0
2014-04-13-16-10,2.0699999999999998,32.520000000000003
2014-04-13-16-20,2.4199999999999999,35.299999999999997
2014-04-13-16-30,2.9900000000000002,38.5
2014-04-13-16-40,2.3500000000000001,46.039999999999999
2014-04-13-16-50,2.52,37.590000000000003
2014-04-13-17-00,2.5499999999999998,58.700000000000003
2014-04-13-17-10,1.9099999999999999,64.299999999999997
2014-04-13-17-19,1.8400000000000001,61.100000000000001
2014-04-13-17-29,1.5700000000000001,52.310000000000002
2014-04-13-17-40,1.72,74.200000000000003
2014-04-13-17-50,2.0299999999999998,85.700000000000003
2014-04-13-18-00,2.4399999999999999,99.799999999999997
2014-04-13-18-10,3.3399999999999999,103.8
2014-04-13-18-20,3.23,106.09999999999999
2014-04-13-18-30,3.4100000000000001,104.7
2014-04-13-18-40,4.1699999999999999,115.09999999999999
2014-04-13-18-49,4.9500000000000002,125.09999999999999
2014-04-13-18-59,5.9699999999999998,132.5
2014-04-13-19-10,6.3499999999999996,134.69999999999999
2014-04-13-19-20,6.6399999999999997,138.40000000000001
2014-04-13-19-30,6.8399999999999999,142.40000000000001
2014-04-13-19-40,7.1299999999999999,145.09999999999999
2014-04-13-19-50,7.54,145.40000000000001
2014-04-13-20-00,6.7800000000000002,146.30000000000001
2014-04-13-20-10,7.0199999999999996,145.5
2014-04-13-20-19,8.2200000000000006,149.80000000000001
2014-04-13-20-29,8.5,147.30000000000001
2014-04-13-20-40,8.25,143.69999999999999
2014-04-13-20-50,8.5800000000000001,152.69999999999999
2014-04-13-21-00,7.9699999999999998,145.80000000000001
2014-04-13-21-10,7.8300000000000001,142.19999999999999
2014-04-13-21-20,7.54,152.30000000000001
2014-04-13-21-30,7.25,145.90000000000001
2014-04-13-21-40,7.9000000000000004,154.09999999999999
2014-04-13-21-49,8.1899999999999995,156.90000000000001
2014-04-13-21-59,7.29,153.5
2014-04-13-22-10,7.2800000000000002,151.19999999999999
2014-04-13-22-20,7.29,156.09999999999999
2014-04-13-22-30,7.2800000000000002,156.19999999999999
2014-04-13-22-40,7.6399999999999997,157.09999999999999
2014-04-13-22-50,6.79,163.5
2014-04-13-23-00,5.7300000000000004,165.69999999999999
2014-04-13-23-10,4.5199999999999996,191.19999999999999
2014-04-13-23-19,6.21,173.30000000000001
2014-04-13-23-29,6.7800000000000002,173.19999999999999
2014-04-13-23-40,6.71,181.59999999999999
2014-04-13-23-50,5.4800000000000004,193.69999999999999
2014-04-14-00-00,4.0700000000000003,204.90000000000001
2014-04-14-00-10,2.6200000000000001,243.5
2014-04-14-00-20,2.7599999999999998,197.09999999999999
2014-04-14-00-30,1.76,230.5
2014-04-14-00-40,0.69999999999999996,284.19999999999999
2014-04-14-00-49,0.62,320.89999999999998
2014-04-14-00-59,0.17000000000000001,64.0
2014-04-14-01-10,1.25,126.5
2014-04-14-01-20,1.8600000000000001,135.5
2014-04-14-01-30,1.77,143.0
2014-04-14-01-40,1.0700000000000001,170.5
2014-04-14-01-50,1.0900000000000001,277.69999999999999
2014-04-14-02-00,2.1099999999999999,204.0
2014-04-14-02-10,1.3200000000000001,248.09999999999999
2014-04-14-02-19,0.64000000000000001,314.39999999999998
2014-04-14-02-29,0.94999999999999996,53.560000000000002
2014-04-14-02-40,0.95999999999999996,36.509999999999998
2014-04-14-02-50,0.81000000000000005,48.689999999999998
2014-04-14-03-00,0.73999999999999999,165.30000000000001
2014-04-14-03-10,2.6800000000000002,200.19999999999999
2014-04-14-03-20,3.3900000000000001,192.30000000000001
2014-04-14-03-30,5.0700000000000003,165.90000000000001
2014-04-14-03-40,4.5499999999999998,160.19999999999999
2014-04-14-03-49,4.6900000000000004,163.90000000000001
2014-04-14-03-59,4.7400000000000002,154.69999999999999
2014-04-14-04-10,4.8399999999999999,158.90000000000001
2014-04-14-04-20,4.79,159.5
2014-04-14-04-30,4.9000000000000004,168.59999999999999
2014-04-14-04-40,4.71,161.5
2014-04-14-04-50,4.4699999999999998,174.80000000000001
2014-04-14-05-00,4.2800000000000002,170.5
2014-04-14-05-10,4.0499999999999998,158.80000000000001
2014-04-14-05-19,3.7799999999999998,158.30000000000001
2014-04-14-05-29,4.0800000000000001,157.80000000000001
2014-04-14-05-40,4.5300000000000002,161.0
2014-04-14-05-50,4.2800000000000002,161.30000000000001
2014-04-14-06-00,3.5699999999999998,163.90000000000001
2014-04-14-06-10,4.2800000000000002,187.90000000000001
2014-04-14-06-20,4.7199999999999998,185.30000000000001
2014-04-14-06-30,5.04,188.80000000000001
2014-04-14-06-40,5.3099999999999996,191.0
2014-04-14-06-49,5.2199999999999998,187.30000000000001
2014-04-14-06-59,4.8700000000000001,185.80000000000001
2014-04-14-07-10,5.1200000000000001,189.69999999999999
2014-04-14-07-20,5.1600000000000001,188.09999999999999
2014-04-14-07-30,5.0,192.0
2014-04-14-07-40,4.7400000000000002,189.59999999999999
2014-04-14-07-50,4.8899999999999997,192.5
2014-04-14-08-00,5.2999999999999998,193.90000000000001
2014-04-14-08-10,6.0,195.09999999999999
2014-04-14-08-19,6.2599999999999998,199.69999999999999
2014-04-14-08-29,6.0599999999999996,192.69999999999999
2014-04-14-08-40,5.8799999999999999,196.19999999999999
2014-04-14-08-50,4.9400000000000004,184.09999999999999
2014-04-14-09-00,4.3799999999999999,182.09999999999999
2014-04-14-09-10,4.5499999999999998,180.69999999999999
2014-04-14-09-20,4.8099999999999996,178.59999999999999
2014-04-14-09-30,4.8099999999999996,180.40000000000001
2014-04-14-09-40,5.2699999999999996,180.69999999999999
2014-04-14-09-49,5.1299999999999999,176.59999999999999
2014-04-14-09-59,5.4000000000000004,182.69999999999999
2014-04-14-10-10,5.0099999999999998,184.80000000000001
2014-04-14-10-20,4.2999999999999998,178.09999999999999
2014-04-14-10-30,3.9300000000000002,171.19999999999999
2014-04-14-10-40,4.1299999999999999,175.09999999999999
2014-04-14-10-50,3.3300000000000001,169.59999999999999
2014-04-14-11-00,4.5099999999999998,175.40000000000001
2014-04-14-11-10,3.73,188.0
2014-04-14-11-19,5.1600000000000001,195.0
2014-04-14-11-29,6.3499999999999996,200.09999999999999
2014-04-14-11-40,6.4699999999999998,203.0
2014-04-14-11-50,5.5599999999999996,211.69999999999999
2014-04-14-12-00,7.0599999999999996,210.69999999999999
2014-04-14-12-10,7.0499999999999998,210.40000000000001
2014-04-14-12-20,6.8499999999999996,209.90000000000001
2014-04-14-12-30,5.6200000000000001,204.09999999999999
2014-04-14-12-40,4.8300000000000001,202.40000000000001
2014-04-14-12-49,6.5099999999999998,207.40000000000001
2014-04-14-12-59,8.0700000000000003,203.30000000000001
2014-04-14-13-10,8.1799999999999997,201.5
2014-04-14-13-20,8.4000000000000004,203.5
2014-04-14-13-30,8.6799999999999997,210.19999999999999
2014-04-14-13-40,7.29,204.19999999999999
2014-04-14-13-50,7.5899999999999999,202.09999999999999
2014-04-14-14-00,7.2999999999999998,203.09999999999999
2014-04-14-14-10,6.75,199.69999999999999
2014-04-14-14-19,6.6200000000000001,196.59999999999999
2014-04-14-14-29,6.2999999999999998,192.69999999999999
2014-04-14-14-40,5.9500000000000002,187.19999999999999
2014-04-14-14-50,5.2800000000000002,182.5
2014-04-14-15-00,6.4299999999999997,184.09999999999999
2014-04-14-15-10,6.4699999999999998,186.5
2014-04-14-15-20,7.5499999999999998,187.90000000000001
2014-04-14-15-30,7.5599999999999996,192.0
2014-04-14-15-40,7.0700000000000003,184.30000000000001
2014-04-14-15-49,7.4100000000000001,190.69999999999999
2014-04-14-15-59,7.3899999999999997,192.19999999999999
2014-04-14-16-10,7.2000000000000002,186.80000000000001
2014-04-14-16-20,7.3099999999999996,184.40000000000001
2014-04-14-16-30,7.21,188.09999999999999
2014-04-14-16-40,7.3799999999999999,189.19999999999999
2014-04-14-16-50,7.0599999999999996,187.19999999999999
2014-04-14-17-00,6.7699999999999996,190.5
2014-04-14-17-10,6.2599999999999998,196.19999999999999
2014-04-14-17-19,7.79,189.09999999999999
2014-04-14-17-29,7.5499999999999998,182.40000000000001
2014-04-14-17-40,7.1699999999999999,176.40000000000001
2014-04-14-17-50,6.1500000000000004,179.30000000000001
2014-04-14-18-00,7.0899999999999999,196.80000000000001
2014-04-14-18-10,8.0800000000000001,198.30000000000001
2014-04-14-18-20,8.8300000000000001,195.30000000000001
2014-04-14-18-30,8.4600000000000009,192.69999999999999
2014-04-14-18-40,7.9400000000000004,193.80000000000001
2014-04-14-18-49,8.4199999999999999,196.0
2014-04-14-18-59,9.1099999999999994,202.5
2014-04-14-19-10,10.130000000000001,207.30000000000001
2014-04-14-19-20,9.4800000000000004,206.69999999999999
2014-04-14-19-30,9.9100000000000001,206.40000000000001
2014-04-14-19-40,10.039999999999999,204.09999999999999
2014-04-14-19-50,10.199999999999999,200.90000000000001
2014-04-14-20-00,9.6400000000000006,201.09999999999999
2014-04-14-20-10,9.1999999999999993,201.0
2014-04-14-20-19,8.7100000000000009,201.59999999999999
2014-04-14-20-29,8.8100000000000005,198.69999999999999
2014-04-14-20-40,8.5999999999999996,195.59999999999999
2014-04-14-20-50,8.1899999999999995,195.69999999999999
2014-04-14-21-00,8.2599999999999998,196.69999999999999
2014-04-14-21-10,8.7799999999999994,199.40000000000001
2014-04-14-21-20,7.4500000000000002,194.0
2014-04-14-21-30,7.2300000000000004,188.80000000000001
2014-04-14-21-40,7.3300000000000001,187.80000000000001
2014-04-14-21-49,8.2799999999999994,188.80000000000001
2014-04-14-21-59,6.9000000000000004,180.0
2014-04-14-22-10,6.7599999999999998,172.90000000000001
2014-04-14-22-20,7.3700000000000001,181.59999999999999
2014-04-14-22-30,6.5999999999999996,180.5
2014-04-14-22-40,5.9400000000000004,175.69999999999999
2014-04-14-22-50,7.3200000000000003,183.30000000000001
2014-04-14-23-00,8.3900000000000006,190.09999999999999
2014-04-14-23-10,8.4800000000000004,198.40000000000001
2014-04-14-23-19,7.6799999999999997,199.90000000000001
2014-04-14-23-29,7.4800000000000004,199.5
2014-04-14-23-40,6.8399999999999999,191.0
2014-04-14-23-50,7.6399999999999997,194.30000000000001
2014-04-15-00-00,7.5499999999999998,194.19999999999999
